LAT,LON,T2M_MIN,DATE
-39.5,143.75,16.47,2006-01-31
-39.5,144.375,17.07,2006-01-31
-39.5,145,17.17,2006-01-31
-39.5,145.625,17.18,2006-01-31
-39,143.125,16.4,2006-01-31
-39,143.75,16.92,2006-01-31
-39,144.375,17.45,2006-01-31
-39,145,17.68,2006-01-31
-39,145.625,17.68,2006-01-31
-38.5,143.125,15.54,2006-01-31
-38.5,143.75,16.25,2006-01-31
-38.5,144.375,17.76,2006-01-31
-38.5,145,17.74,2006-01-31
-38.5,145.625,15.79,2006-01-31
-38,143.125,15.14,2006-01-31
-38,143.75,14.98,2006-01-31
-38,144.375,16.1,2006-01-31
-38,145,16.53,2006-01-31
-38,145.625,14.21,2006-01-31
-40,143.125,14.52,2006-02-01
-40,143.75,14.81,2006-02-01
-40,144.375,15.3,2006-02-01
-40,145,15.65,2006-02-01
-40,145.625,15.87,2006-02-01
-39.5,143.125,14.88,2006-02-01
-39.5,143.75,15.26,2006-02-01
-39.5,144.375,15.7,2006-02-01
-39.5,145,15.97,2006-02-01
-39.5,145.625,16.12,2006-02-01
-39,143.125,15.41,2006-02-01
-39,143.75,15.23,2006-02-01
-39,144.375,16.11,2006-02-01
-39,145,16.25,2006-02-01
-39,145.625,16.06,2006-02-01
-38.5,143.125,13.03,2006-02-01
-38.5,143.75,13.43,2006-02-01
-38.5,144.375,15.64,2006-02-01
-38.5,145,16.12,2006-02-01
-38.5,145.625,14.78,2006-02-01
-38,143.125,12.29,2006-02-01
-38,143.75,12.47,2006-02-01
-38,144.375,14.5,2006-02-01
-38,145,15.42,2006-02-01
-38,145.625,14.02,2006-02-01
-40,143.125,14.72,2006-02-02
-40,143.75,14.57,2006-02-02
-40,144.375,14.93,2006-02-02
-40,145,15.38,2006-02-02
-40,145.625,15.59,2006-02-02
-39.5,143.125,15.41,2006-02-02
-39.5,143.75,15.21,2006-02-02
-39.5,144.375,15.54,2006-02-02
-39.5,145,15.74,2006-02-02
-39.5,145.625,15.86,2006-02-02
-39,143.125,15.85,2006-02-02
-39,143.75,14.89,2006-02-02
-39,144.375,16.05,2006-02-02
-39,145,15.98,2006-02-02
-39,145.625,16.02,2006-02-02
-38.5,143.125,11.27,2006-02-02
-38.5,143.75,13.01,2006-02-02
-38.5,144.375,15.74,2006-02-02
-38.5,145,16.11,2006-02-02
-38.5,145.625,13.92,2006-02-02
-38,143.125,10.62,2006-02-02
-38,143.75,11.75,2006-02-02
-38,144.375,13.8,2006-02-02
-38,145,14.2,2006-02-02
-38,145.625,12.29,2006-02-02
-40,143.125,15.33,2006-02-03
-40,143.75,15.21,2006-02-03
-40,144.375,15.57,2006-02-03
-40,145,16.03,2006-02-03
-40,145.625,16.02,2006-02-03
-39.5,143.125,15.92,2006-02-03
-39.5,143.75,16.32,2006-02-03
-39.5,144.375,16.11,2006-02-03
-39.5,145,15.93,2006-02-03
-39.5,145.625,15.98,2006-02-03
-39,143.125,16.14,2006-02-03
-39,143.75,16.33,2006-02-03
-39,144.375,16.14,2006-02-03
-39,145,16.05,2006-02-03
-39,145.625,16.38,2006-02-03
-38.5,143.125,13.4,2006-02-03
-38.5,143.75,14.15,2006-02-03
-38.5,144.375,16.21,2006-02-03
-38.5,145,16.48,2006-02-03
-38.5,145.625,14.75,2006-02-03
-38,143.125,12.14,2006-02-03
-38,143.75,12.61,2006-02-03
-38,144.375,14.67,2006-02-03
-38,145,14.86,2006-02-03
-38,145.625,12.17,2006-02-03
-40,143.125,15.26,2006-02-04
-40,143.75,15.31,2006-02-04
-40,144.375,15.49,2006-02-04
-40,145,15.7,2006-02-04
-40,145.625,15.62,2006-02-04
-39.5,143.125,15.38,2006-02-04
-39.5,143.75,15.61,2006-02-04
-39.5,144.375,15.74,2006-02-04
-39.5,145,15.66,2006-02-04
-39.5,145.625,15.66,2006-02-04
-39,143.125,15.77,2006-02-04
-39,143.75,15.56,2006-02-04
-39,144.375,16.09,2006-02-04
-39,145,16.17,2006-02-04
-39,145.625,16.34,2006-02-04
-38.5,143.125,12.47,2006-02-04
-38.5,143.75,14.34,2006-02-04
-38.5,144.375,16.33,2006-02-04
-38.5,145,16.13,2006-02-04
-38.5,145.625,13.96,2006-02-04
-38,143.125,12.15,2006-02-04
-38,143.75,13.05,2006-02-04
-38,144.375,14.4,2006-02-04
-38,145,13.64,2006-02-04
-38,145.625,11.23,2006-02-04
-40,143.125,14.86,2006-02-05
-40,143.75,15.32,2006-02-05
-40,144.375,15.32,2006-02-05
-40,145,15.37,2006-02-05
-40,145.625,15.1,2006-02-05
-39.5,143.125,15,2006-02-05
-39.5,143.75,15.46,2006-02-05
-39.5,144.375,15.4,2006-02-05
-39.5,145,15.14,2006-02-05
-39.5,145.625,15.17,2006-02-05
-39,143.125,15.76,2006-02-05
-39,143.75,15.58,2006-02-05
-39,144.375,15.69,2006-02-05
-39,145,15.86,2006-02-05
-39,145.625,16.33,2006-02-05
-38.5,143.125,12.86,2006-02-05
-38.5,143.75,13.97,2006-02-05
-38.5,144.375,15.61,2006-02-05
-38.5,145,16.02,2006-02-05
-38.5,145.625,14.36,2006-02-05
-38,143.125,11.73,2006-02-05
-38,143.75,11.61,2006-02-05
-38,144.375,13.4,2006-02-05
-38,145,14.42,2006-02-05
-38,145.625,12.33,2006-02-05
-40,143.125,13.87,2006-02-06
-40,143.75,13.57,2006-02-06
-40,144.375,13.8,2006-02-06
-40,145,14.23,2006-02-06
-40,145.625,14.23,2006-02-06
-39.5,143.125,14.35,2006-02-06
-39.5,143.75,14.27,2006-02-06
-39.5,144.375,14.49,2006-02-06
-39.5,145,14.66,2006-02-06
-39.5,145.625,14.73,2006-02-06
-39,143.125,14.99,2006-02-06
-39,143.75,14.46,2006-02-06
-39,144.375,15.12,2006-02-06
-39,145,15.18,2006-02-06
-39,145.625,15.04,2006-02-06
-38.5,143.125,12.74,2006-02-06
-38.5,143.75,12.81,2006-02-06
-38.5,144.375,14.8,2006-02-06
-38.5,145,15.03,2006-02-06
-38.5,145.625,13.63,2006-02-06
-38,143.125,9.88,2006-02-06
-38,143.75,8.96,2006-02-06
-38,144.375,11.71,2006-02-06
-38,145,13.35,2006-02-06
-38,145.625,11.5,2006-02-06
-40,143.125,14.05,2006-02-07
-40,143.75,14.06,2006-02-07
-40,144.375,14.37,2006-02-07
-40,145,14.83,2006-02-07
-40,145.625,15.08,2006-02-07
-39.5,143.125,14.38,2006-02-07
-39.5,143.75,15.18,2006-02-07
-39.5,144.375,15.24,2006-02-07
-39.5,145,15.05,2006-02-07
-39.5,145.625,15.18,2006-02-07
-39,143.125,14.92,2006-02-07
-39,143.75,15.03,2006-02-07
-39,144.375,15.4,2006-02-07
-39,145,15.29,2006-02-07
-39,145.625,15.14,2006-02-07
-38.5,143.125,11.43,2006-02-07
-38.5,143.75,12.49,2006-02-07
-38.5,144.375,14.85,2006-02-07
-38.5,145,14.96,2006-02-07
-38.5,145.625,12.01,2006-02-07
-38,143.125,9.09,2006-02-07
-38,143.75,9.03,2006-02-07
-38,144.375,10.98,2006-02-07
-38,145,11.12,2006-02-07
-38,145.625,9.77,2006-02-07
-40,143.125,15.06,2006-02-08
-40,143.75,15.28,2006-02-08
-40,144.375,15.23,2006-02-08
-40,145,15.22,2006-02-08
-40,145.625,15.08,2006-02-08
-39.5,143.125,15.58,2006-02-08
-39.5,143.75,15.78,2006-02-08
-39.5,144.375,15.69,2006-02-08
-39.5,145,15.43,2006-02-08
-39.5,145.625,15.34,2006-02-08
-39,143.125,16.01,2006-02-08
-39,143.75,15.51,2006-02-08
-39,144.375,15.93,2006-02-08
-39,145,15.66,2006-02-08
-39,145.625,16,2006-02-08
-38.5,143.125,13.98,2006-02-08
-38.5,143.75,14.26,2006-02-08
-38.5,144.375,15.59,2006-02-08
-38.5,145,15.72,2006-02-08
-38.5,145.625,17.39,2006-02-08
-38,143.125,13.12,2006-02-08
-38,143.75,13.6,2006-02-08
-38,144.375,15.05,2006-02-08
-38,145,16.15,2006-02-08
-38,145.625,16.52,2006-02-08
-40,143.125,14.71,2006-02-09
-40,143.75,14.64,2006-02-09
-40,144.375,14.89,2006-02-09
-40,145,15.11,2006-02-09
-40,145.625,15.07,2006-02-09
-39.5,143.125,15.23,2006-02-09
-39.5,143.75,15.25,2006-02-09
-39.5,144.375,15.57,2006-02-09
-39.5,145,15.68,2006-02-09
-39.5,145.625,15.34,2006-02-09
-39,143.125,15.7,2006-02-09
-39,143.75,15.2,2006-02-09
-39,144.375,16.05,2006-02-09
-39,145,16.01,2006-02-09
-39,145.625,15.62,2006-02-09
-38.5,143.125,12.76,2006-02-09
-38.5,143.75,12.49,2006-02-09
-38.5,144.375,15.06,2006-02-09
-38.5,145,15.7,2006-02-09
-38.5,145.625,13.69,2006-02-09
-38,143.125,10.64,2006-02-09
-38,143.75,8.85,2006-02-09
-38,144.375,11.51,2006-02-09
-38,145,13.37,2006-02-09
-38,145.625,9.99,2006-02-09
-40,143.125,14.8,2006-02-10
-40,143.75,14.69,2006-02-10
-40,144.375,14.82,2006-02-10
-40,145,14.99,2006-02-10
-40,145.625,15.1,2006-02-10
-39.5,143.125,15.14,2006-02-10
-39.5,143.75,15.29,2006-02-10
-39.5,144.375,15.34,2006-02-10
-39.5,145,15.31,2006-02-10
-39.5,145.625,15.54,2006-02-10
-39,143.125,15.56,2006-02-10
-39,143.75,15.06,2006-02-10
-39,144.375,15.77,2006-02-10
-39,145,15.82,2006-02-10
-39,145.625,15.92,2006-02-10
-38.5,143.125,13.16,2006-02-10
-38.5,143.75,12.62,2006-02-10
-38.5,144.375,15.05,2006-02-10
-38.5,145,15.76,2006-02-10
-38.5,145.625,14.29,2006-02-10
-38,143.125,11.39,2006-02-10
-38,143.75,9.99,2006-02-10
-38,144.375,12.1,2006-02-10
-38,145,13.36,2006-02-10
-38,145.625,11.86,2006-02-10
-40,143.125,16.04,2006-02-11
-40,143.75,15.91,2006-02-11
-40,144.375,15.95,2006-02-11
-40,145,16.01,2006-02-11
-40,145.625,16.1,2006-02-11
-39.5,143.125,16.17,2006-02-11
-39.5,143.75,16.31,2006-02-11
-39.5,144.375,16.39,2006-02-11
-39.5,145,16.38,2006-02-11
-39.5,145.625,16.35,2006-02-11
-39,143.125,16.05,2006-02-11
-39,143.75,15.28,2006-02-11
-39,144.375,16.41,2006-02-11
-39,145,16.6,2006-02-11
-39,145.625,16.21,2006-02-11
-38.5,143.125,11.01,2006-02-11
-38.5,143.75,12.74,2006-02-11
-38.5,144.375,15.72,2006-02-11
-38.5,145,15.53,2006-02-11
-38.5,145.625,11.94,2006-02-11
-38,143.125,9.54,2006-02-11
-38,143.75,10.12,2006-02-11
-38,144.375,12.06,2006-02-11
-38,145,12.56,2006-02-11
-38,145.625,8.44,2006-02-11
-40,143.125,14.24,2006-02-12
-40,143.75,13.99,2006-02-12
-40,144.375,14.34,2006-02-12
-40,145,14.85,2006-02-12
-40,145.625,15,2006-02-12
-39.5,143.125,14.65,2006-02-12
-39.5,143.75,14.65,2006-02-12
-39.5,144.375,15.02,2006-02-12
-39.5,145,15.25,2006-02-12
-39.5,145.625,15.38,2006-02-12
-39,143.125,14.85,2006-02-12
-39,143.75,14.46,2006-02-12
-39,144.375,15.41,2006-02-12
-39,145,15.58,2006-02-12
-39,145.625,15.59,2006-02-12
-38.5,143.125,12.27,2006-02-12
-38.5,143.75,11.9,2006-02-12
-38.5,144.375,14.28,2006-02-12
-38.5,145,15.13,2006-02-12
-38.5,145.625,13.58,2006-02-12
-38,143.125,9.66,2006-02-12
-38,143.75,8.77,2006-02-12
-38,144.375,11.27,2006-02-12
-38,145,12.99,2006-02-12
-38,145.625,11.58,2006-02-12
-40,143.125,14.84,2006-02-13
-40,143.75,14.88,2006-02-13
-40,144.375,15.11,2006-02-13
-40,145,15.31,2006-02-13
-40,145.625,15.31,2006-02-13
-39.5,143.125,15.13,2006-02-13
-39.5,143.75,15.29,2006-02-13
-39.5,144.375,15.46,2006-02-13
-39.5,145,15.53,2006-02-13
-39.5,145.625,15.69,2006-02-13
-39,143.125,15.33,2006-02-13
-39,143.75,15.08,2006-02-13
-39,144.375,15.68,2006-02-13
-39,145,15.81,2006-02-13
-39,145.625,15.88,2006-02-13
-38.5,143.125,13.81,2006-02-13
-38.5,143.75,13.72,2006-02-13
-38.5,144.375,15.54,2006-02-13
-38.5,145,15.95,2006-02-13
-38.5,145.625,14.75,2006-02-13
-38,143.125,11.84,2006-02-13
-38,143.75,11.54,2006-02-13
-38,144.375,13.27,2006-02-13
-38,145,14.17,2006-02-13
-38,145.625,11.56,2006-02-13
-40,143.125,15.33,2006-02-14
-40,143.75,15.4,2006-02-14
-40,144.375,15.74,2006-02-14
-40,145,15.67,2006-02-14
-40,145.625,15.55,2006-02-14
-39.5,143.125,15.71,2006-02-14
-39.5,143.75,16.02,2006-02-14
-39.5,144.375,15.84,2006-02-14
-39.5,145,15.89,2006-02-14
-39.5,145.625,15.66,2006-02-14
-39,143.125,16.07,2006-02-14
-39,143.75,16.08,2006-02-14
-39,144.375,16.07,2006-02-14
-39,145,16.29,2006-02-14
-39,145.625,16.57,2006-02-14
-38.5,143.125,14.26,2006-02-14
-38.5,143.75,15,2006-02-14
-38.5,144.375,16.64,2006-02-14
-38.5,145,16.69,2006-02-14
-38.5,145.625,14.3,2006-02-14
-38,143.125,12.91,2006-02-14
-38,143.75,13.97,2006-02-14
-38,144.375,15.27,2006-02-14
-38,145,14.37,2006-02-14
-38,145.625,11.89,2006-02-14
-40,143.125,15.16,2006-02-15
-40,143.75,15.73,2006-02-15
-40,144.375,15.89,2006-02-15
-40,145,15.2,2006-02-15
-40,145.625,15.01,2006-02-15
-39.5,143.125,15.47,2006-02-15
-39.5,143.75,16.05,2006-02-15
-39.5,144.375,15.65,2006-02-15
-39.5,145,15.31,2006-02-15
-39.5,145.625,15.23,2006-02-15
-39,143.125,16,2006-02-15
-39,143.75,16.4,2006-02-15
-39,144.375,15.53,2006-02-15
-39,145,15.7,2006-02-15
-39,145.625,16.56,2006-02-15
-38.5,143.125,13.15,2006-02-15
-38.5,143.75,14.75,2006-02-15
-38.5,144.375,16.23,2006-02-15
-38.5,145,16.8,2006-02-15
-38.5,145.625,15.7,2006-02-15
-38,143.125,12.06,2006-02-15
-38,143.75,12.7,2006-02-15
-38,144.375,14.73,2006-02-15
-38,145,15.19,2006-02-15
-38,145.625,13.89,2006-02-15
-40,143.125,15.49,2006-02-16
-40,143.75,16.71,2006-02-16
-40,144.375,16.67,2006-02-16
-40,145,16.68,2006-02-16
-40,145.625,16.77,2006-02-16
-39.5,143.125,15.99,2006-02-16
-39.5,143.75,17.06,2006-02-16
-39.5,144.375,16.67,2006-02-16
-39.5,145,16.59,2006-02-16
-39.5,145.625,17.1,2006-02-16
-39,143.125,17.28,2006-02-16
-39,143.75,18.02,2006-02-16
-39,144.375,17.13,2006-02-16
-39,145,17.15,2006-02-16
-39,145.625,18.79,2006-02-16
-38.5,143.125,19.27,2006-02-16
-38.5,143.75,17.86,2006-02-16
-38.5,144.375,18.36,2006-02-16
-38.5,145,19.03,2006-02-16
-38.5,145.625,18.98,2006-02-16
-38,143.125,19.28,2006-02-16
-38,143.75,18.31,2006-02-16
-38,144.375,18.37,2006-02-16
-38,145,19.16,2006-02-16
-38,145.625,19.71,2006-02-16
-40,143.125,15.68,2006-02-17
-40,143.75,15.51,2006-02-17
-40,144.375,15.72,2006-02-17
-40,145,16.06,2006-02-17
-40,145.625,16.19,2006-02-17
-39.5,143.125,16.02,2006-02-17
-39.5,143.75,16.09,2006-02-17
-39.5,144.375,16.16,2006-02-17
-39.5,145,16.33,2006-02-17
-39.5,145.625,16.46,2006-02-17
-39,143.125,16.61,2006-02-17
-39,143.75,16.34,2006-02-17
-39,144.375,16.63,2006-02-17
-39,145,16.63,2006-02-17
-39,145.625,16.67,2006-02-17
-38.5,143.125,15.3,2006-02-17
-38.5,143.75,15.31,2006-02-17
-38.5,144.375,17.18,2006-02-17
-38.5,145,17.08,2006-02-17
-38.5,145.625,16.04,2006-02-17
-38,143.125,13.87,2006-02-17
-38,143.75,13.65,2006-02-17
-38,144.375,15.07,2006-02-17
-38,145,15.79,2006-02-17
-38,145.625,14.05,2006-02-17
-40,143.125,15.21,2006-02-18
-40,143.75,15.11,2006-02-18
-40,144.375,15.38,2006-02-18
-40,145,15.77,2006-02-18
-40,145.625,15.93,2006-02-18
-39.5,143.125,15.72,2006-02-18
-39.5,143.75,15.7,2006-02-18
-39.5,144.375,15.96,2006-02-18
-39.5,145,16.07,2006-02-18
-39.5,145.625,16.21,2006-02-18
-39,143.125,16.16,2006-02-18
-39,143.75,15.8,2006-02-18
-39,144.375,16.41,2006-02-18
-39,145,16.27,2006-02-18
-39,145.625,16.31,2006-02-18
-38.5,143.125,14.37,2006-02-18
-38.5,143.75,14.36,2006-02-18
-38.5,144.375,16.39,2006-02-18
-38.5,145,16.19,2006-02-18
-38.5,145.625,14.89,2006-02-18
-38,143.125,13.64,2006-02-18
-38,143.75,13.71,2006-02-18
-38,144.375,15.34,2006-02-18
-38,145,15.62,2006-02-18
-38,145.625,12.94,2006-02-18
-40,143.125,14.26,2006-02-19
-40,143.75,13.98,2006-02-19
-40,144.375,14.47,2006-02-19
-40,145,15.23,2006-02-19
-40,145.625,15.43,2006-02-19
-39.5,143.125,14.53,2006-02-19
-39.5,143.75,14.56,2006-02-19
-39.5,144.375,15.06,2006-02-19
-39.5,145,15.49,2006-02-19
-39.5,145.625,15.73,2006-02-19
-39,143.125,15,2006-02-19
-39,143.75,14.68,2006-02-19
-39,144.375,15.52,2006-02-19
-39,145,15.68,2006-02-19
-39,145.625,15.83,2006-02-19
-38.5,143.125,11.35,2006-02-19
-38.5,143.75,12.35,2006-02-19
-38.5,144.375,14.95,2006-02-19
-38.5,145,15.41,2006-02-19
-38.5,145.625,13.41,2006-02-19
-38,143.125,8.82,2006-02-19
-38,143.75,9.93,2006-02-19
-38,144.375,13.23,2006-02-19
-38,145,13.38,2006-02-19
-38,145.625,10.42,2006-02-19
-40,143.125,14.85,2006-02-20
-40,143.75,15.16,2006-02-20
-40,144.375,15.32,2006-02-20
-40,145,15.39,2006-02-20
-40,145.625,15.5,2006-02-20
-39.5,143.125,15.04,2006-02-20
-39.5,143.75,15.54,2006-02-20
-39.5,144.375,15.51,2006-02-20
-39.5,145,15.48,2006-02-20
-39.5,145.625,15.7,2006-02-20
-39,143.125,15.26,2006-02-20
-39,143.75,15.53,2006-02-20
-39,144.375,15.77,2006-02-20
-39,145,15.69,2006-02-20
-39,145.625,16.04,2006-02-20
-38.5,143.125,12.56,2006-02-20
-38.5,143.75,13.32,2006-02-20
-38.5,144.375,15.83,2006-02-20
-38.5,145,16.07,2006-02-20
-38.5,145.625,13.91,2006-02-20
-38,143.125,10.35,2006-02-20
-38,143.75,11.15,2006-02-20
-38,144.375,13.28,2006-02-20
-38,145,13.56,2006-02-20
-38,145.625,11.04,2006-02-20
-40,143.125,15.79,2006-02-21
-40,143.75,15.49,2006-02-21
-40,144.375,15.95,2006-02-21
-40,145,16.3,2006-02-21
-40,145.625,16.59,2006-02-21
-39.5,143.125,15.99,2006-02-21
-39.5,143.75,16.12,2006-02-21
-39.5,144.375,16.47,2006-02-21
-39.5,145,16.57,2006-02-21
-39.5,145.625,16.86,2006-02-21
-39,143.125,16.31,2006-02-21
-39,143.75,16.16,2006-02-21
-39,144.375,16.66,2006-02-21
-39,145,16.64,2006-02-21
-39,145.625,16.96,2006-02-21
-38.5,143.125,14.08,2006-02-21
-38.5,143.75,15.03,2006-02-21
-38.5,144.375,16.87,2006-02-21
-38.5,145,16.93,2006-02-21
-38.5,145.625,14.84,2006-02-21
-38,143.125,12.93,2006-02-21
-38,143.75,14.51,2006-02-21
-38,144.375,15.84,2006-02-21
-38,145,15.74,2006-02-21
-38,145.625,13.37,2006-02-21
-40,143.125,15.55,2006-02-22
-40,143.75,15.93,2006-02-22
-40,144.375,16.64,2006-02-22
-40,145,16.96,2006-02-22
-40,145.625,16.82,2006-02-22
-39.5,143.125,16.1,2006-02-22
-39.5,143.75,17.04,2006-02-22
-39.5,144.375,16.84,2006-02-22
-39.5,145,16.59,2006-02-22
-39.5,145.625,16.84,2006-02-22
-39,143.125,16.59,2006-02-22
-39,143.75,17.11,2006-02-22
-39,144.375,16.59,2006-02-22
-39,145,16.62,2006-02-22
-39,145.625,17.53,2006-02-22
-38.5,143.125,14.79,2006-02-22
-38.5,143.75,16,2006-02-22
-38.5,144.375,16.59,2006-02-22
-38.5,145,17.33,2006-02-22
-38.5,145.625,16.98,2006-02-22
-38,143.125,12.56,2006-02-22
-38,143.75,13.52,2006-02-22
-38,144.375,14.62,2006-02-22
-38,145,15.3,2006-02-22
-38,145.625,14.19,2006-02-22
-40,143.125,17.46,2006-02-23
-40,143.75,17.74,2006-02-23
-40,144.375,17.79,2006-02-23
-40,145,17.7,2006-02-23
-40,145.625,17.85,2006-02-23
-39.5,143.125,17.81,2006-02-23
-39.5,143.75,18.24,2006-02-23
-39.5,144.375,18.1,2006-02-23
-39.5,145,18.06,2006-02-23
-39.5,145.625,18.36,2006-02-23
-39,143.125,18.54,2006-02-23
-39,143.75,18.37,2006-02-23
-39,144.375,18.37,2006-02-23
-39,145,18.94,2006-02-23
-39,145.625,19,2006-02-23
-38.5,143.125,18.75,2006-02-23
-38.5,143.75,17.86,2006-02-23
-38.5,144.375,18.55,2006-02-23
-38.5,145,19.32,2006-02-23
-38.5,145.625,18.79,2006-02-23
-38,143.125,18.49,2006-02-23
-38,143.75,17.98,2006-02-23
-38,144.375,18.98,2006-02-23
-38,145,20.63,2006-02-23
-38,145.625,20.22,2006-02-23
-40,143.125,17.88,2006-02-24
-40,143.75,18.83,2006-02-24
-40,144.375,18.71,2006-02-24
-40,145,18.66,2006-02-24
-40,145.625,18.67,2006-02-24
-39.5,143.125,18.27,2006-02-24
-39.5,143.75,19.4,2006-02-24
-39.5,144.375,19,2006-02-24
-39.5,145,18.95,2006-02-24
-39.5,145.625,19.16,2006-02-24
-39,143.125,19.5,2006-02-24
-39,143.75,19.52,2006-02-24
-39,144.375,19.43,2006-02-24
-39,145,19.17,2006-02-24
-39,145.625,19.94,2006-02-24
-38.5,143.125,20.4,2006-02-24
-38.5,143.75,20.58,2006-02-24
-38.5,144.375,20.54,2006-02-24
-38.5,145,20.77,2006-02-24
-38.5,145.625,21.49,2006-02-24
-38,143.125,20.36,2006-02-24
-38,143.75,21.08,2006-02-24
-38,144.375,21.89,2006-02-24
-38,145,21.86,2006-02-24
-38,145.625,21.25,2006-02-24
-40,143.125,15.34,2006-02-25
-40,143.75,15.58,2006-02-25
-40,144.375,15.79,2006-02-25
-40,145,16.39,2006-02-25
-40,145.625,16.75,2006-02-25
-39.5,143.125,15.65,2006-02-25
-39.5,143.75,16.2,2006-02-25
-39.5,144.375,16.62,2006-02-25
-39.5,145,17.05,2006-02-25
-39.5,145.625,17.24,2006-02-25
-39,143.125,16.46,2006-02-25
-39,143.75,16.3,2006-02-25
-39,144.375,17.15,2006-02-25
-39,145,17.47,2006-02-25
-39,145.625,17.34,2006-02-25
-38.5,143.125,14.28,2006-02-25
-38.5,143.75,14.18,2006-02-25
-38.5,144.375,16.54,2006-02-25
-38.5,145,17.25,2006-02-25
-38.5,145.625,15.31,2006-02-25
-38,143.125,12.86,2006-02-25
-38,143.75,12.09,2006-02-25
-38,144.375,14.48,2006-02-25
-38,145,15.61,2006-02-25
-38,145.625,13.8,2006-02-25
-40,143.125,14.56,2006-02-26
-40,143.75,14.23,2006-02-26
-40,144.375,14.49,2006-02-26
-40,145,14.96,2006-02-26
-40,145.625,15.08,2006-02-26
-39.5,143.125,14.96,2006-02-26
-39.5,143.75,15,2006-02-26
-39.5,144.375,15.17,2006-02-26
-39.5,145,15.28,2006-02-26
-39.5,145.625,15.36,2006-02-26
-39,143.125,15.25,2006-02-26
-39,143.75,14.81,2006-02-26
-39,144.375,15.7,2006-02-26
-39,145,15.87,2006-02-26
-39,145.625,15.78,2006-02-26
-38.5,143.125,12.34,2006-02-26
-38.5,143.75,12.63,2006-02-26
-38.5,144.375,15.19,2006-02-26
-38.5,145,15.84,2006-02-26
-38.5,145.625,13.95,2006-02-26
-38,143.125,9.77,2006-02-26
-38,143.75,9.98,2006-02-26
-38,144.375,12.7,2006-02-26
-38,145,13.75,2006-02-26
-38,145.625,11.72,2006-02-26
-40,143.125,15.38,2006-02-27
-40,143.75,15.54,2006-02-27
-40,144.375,15.49,2006-02-27
-40,145,15.34,2006-02-27
-40,145.625,15.34,2006-02-27
-39.5,143.125,15.41,2006-02-27
-39.5,143.75,15.73,2006-02-27
-39.5,144.375,15.56,2006-02-27
-39.5,145,15.37,2006-02-27
-39.5,145.625,15.43,2006-02-27
-39,143.125,15.39,2006-02-27
-39,143.75,15.24,2006-02-27
-39,144.375,15.71,2006-02-27
-39,145,15.77,2006-02-27
-39,145.625,15.84,2006-02-27
-38.5,143.125,11.29,2006-02-27
-38.5,143.75,12.74,2006-02-27
-38.5,144.375,15.73,2006-02-27
-38.5,145,15.75,2006-02-27
-38.5,145.625,13.58,2006-02-27
-38,143.125,10.51,2006-02-27
-38,143.75,11.05,2006-02-27
-38,144.375,13.08,2006-02-27
-38,145,13.46,2006-02-27
-38,145.625,11.55,2006-02-27
-40,143.125,16,2006-02-28
-40,143.75,15.5,2006-02-28
-40,144.375,15.56,2006-02-28
-40,145,15.92,2006-02-28
-40,145.625,16.09,2006-02-28
-39.5,143.125,16.32,2006-02-28
-39.5,143.75,16.13,2006-02-28
-39.5,144.375,16.4,2006-02-28
-39.5,145,16.42,2006-02-28
-39.5,145.625,16.66,2006-02-28
-39,143.125,16.27,2006-02-28
-39,143.75,16.07,2006-02-28
-39,144.375,16.73,2006-02-28
-39,145,16.89,2006-02-28
-39,145.625,16.97,2006-02-28
-38.5,143.125,12.7,2006-02-28
-38.5,143.75,13.78,2006-02-28
-38.5,144.375,16.45,2006-02-28
-38.5,145,16.42,2006-02-28
-38.5,145.625,14.38,2006-02-28
-38,143.125,9.51,2006-02-28
-38,143.75,12.14,2006-02-28
-38,144.375,14.48,2006-02-28
-38,145,14.28,2006-02-28
-38,145.625,11.34,2006-02-28
-40,143.125,16.01,2006-03-01
-40,143.75,16.41,2006-03-01
-40,144.375,16.22,2006-03-01
-40,145,16.05,2006-03-01
-40,145.625,16.17,2006-03-01
-39.5,143.125,16.65,2006-03-01
-39.5,143.75,16.79,2006-03-01
-39.5,144.375,16.56,2006-03-01
-39.5,145,16.48,2006-03-01
-39.5,145.625,16.68,2006-03-01
-39,143.125,16.68,2006-03-01
-39,143.75,16.04,2006-03-01
-39,144.375,16.57,2006-03-01
-39,145,16.87,2006-03-01
-39,145.625,17.47,2006-03-01
-38.5,143.125,12.59,2006-03-01
-38.5,143.75,14.24,2006-03-01
-38.5,144.375,16.48,2006-03-01
-38.5,145,16.66,2006-03-01
-38.5,145.625,15.11,2006-03-01
-38,143.125,10.62,2006-03-01
-38,143.75,10.39,2006-03-01
-38,144.375,12.52,2006-03-01
-38,145,13.13,2006-03-01
-38,145.625,12.54,2006-03-01
-40,143.125,18.53,2006-03-02
-40,143.75,18.64,2006-03-02
-40,144.375,18.44,2006-03-02
-40,145,18.51,2006-03-02
-40,145.625,18.52,2006-03-02
-39.5,143.125,18.73,2006-03-02
-39.5,143.75,19.28,2006-03-02
-39.5,144.375,18.84,2006-03-02
-39.5,145,18.9,2006-03-02
-39.5,145.625,19.06,2006-03-02
-39,143.125,19.67,2006-03-02
-39,143.75,20.33,2006-03-02
-39,144.375,19.28,2006-03-02
-39,145,19.51,2006-03-02
-39,145.625,19.16,2006-03-02
-38.5,143.125,20.37,2006-03-02
