LAT,LON,T2M,DATE
-39.5,145,13.51,2006-11-02
-39.5,145.625,13.61,2006-11-02
-39,143.125,13.35,2006-11-02
-39,143.75,13.54,2006-11-02
-39,144.375,13.69,2006-11-02
-39,145,13.65,2006-11-02
-39,145.625,13.75,2006-11-02
-38.5,143.125,13.88,2006-11-02
-38.5,143.75,13.99,2006-11-02
-38.5,144.375,13.96,2006-11-02
-38.5,145,13.93,2006-11-02
-38.5,145.625,13.5,2006-11-02
-38,143.125,14.05,2006-11-02
-38,143.75,13.81,2006-11-02
-38,144.375,14.11,2006-11-02
-38,145,14.26,2006-11-02
-38,145.625,13.36,2006-11-02
-40,143.125,13.14,2006-11-03
-40,143.75,13.37,2006-11-03
-40,144.375,13.45,2006-11-03
-40,145,13.43,2006-11-03
-40,145.625,13.48,2006-11-03
-39.5,143.125,13.4,2006-11-03
-39.5,143.75,13.64,2006-11-03
-39.5,144.375,13.65,2006-11-03
-39.5,145,13.57,2006-11-03
-39.5,145.625,13.59,2006-11-03
-39,143.125,13.66,2006-11-03
-39,143.75,13.62,2006-11-03
-39,144.375,13.8,2006-11-03
-39,145,13.68,2006-11-03
-39,145.625,13.68,2006-11-03
-38.5,143.125,13.77,2006-11-03
-38.5,143.75,14.17,2006-11-03
-38.5,144.375,14.2,2006-11-03
-38.5,145,14.05,2006-11-03
-38.5,145.625,13.78,2006-11-03
-38,143.125,14.33,2006-11-03
-38,143.75,14.69,2006-11-03
-38,144.375,14.77,2006-11-03
-38,145,14.5,2006-11-03
-38,145.625,13.74,2006-11-03
-40,143.125,11.77,2006-11-04
-40,143.75,11.97,2006-11-04
-40,144.375,12.25,2006-11-04
-40,145,12.69,2006-11-04
-40,145.625,13.18,2006-11-04
-39.5,143.125,12.15,2006-11-04
-39.5,143.75,12.5,2006-11-04
-39.5,144.375,12.71,2006-11-04
-39.5,145,12.84,2006-11-04
-39.5,145.625,13.17,2006-11-04
-39,143.125,12.53,2006-11-04
-39,143.75,12.62,2006-11-04
-39,144.375,12.84,2006-11-04
-39,145,12.96,2006-11-04
-39,145.625,13.19,2006-11-04
-38.5,143.125,13.05,2006-11-04
-38.5,143.75,13.42,2006-11-04
-38.5,144.375,13.23,2006-11-04
-38.5,145,13.29,2006-11-04
-38.5,145.625,13.46,2006-11-04
-38,143.125,14.09,2006-11-04
-38,143.75,14.36,2006-11-04
-38,144.375,14.01,2006-11-04
-38,145,14.14,2006-11-04
-38,145.625,13.76,2006-11-04
-40,143.125,11.95,2006-11-05
-40,143.75,12.29,2006-11-05
-40,144.375,12.77,2006-11-05
-40,145,12.98,2006-11-05
-40,145.625,13.08,2006-11-05
-39.5,143.125,12.64,2006-11-05
-39.5,143.75,13.22,2006-11-05
-39.5,144.375,13.42,2006-11-05
-39.5,145,13.59,2006-11-05
-39.5,145.625,13.65,2006-11-05
-39,143.125,13.28,2006-11-05
-39,143.75,13.46,2006-11-05
-39,144.375,13.77,2006-11-05
-39,145,13.86,2006-11-05
-39,145.625,14.03,2006-11-05
-38.5,143.125,13.4,2006-11-05
-38.5,143.75,13.82,2006-11-05
-38.5,144.375,13.89,2006-11-05
-38.5,145,14.3,2006-11-05
-38.5,145.625,15.25,2006-11-05
-38,143.125,14.43,2006-11-05
-38,143.75,14.47,2006-11-05
-38,144.375,14.44,2006-11-05
-38,145,15.09,2006-11-05
-38,145.625,16.12,2006-11-05
-40,143.125,11.17,2006-11-06
-40,143.75,11.45,2006-11-06
-40,144.375,11.75,2006-11-06
-40,145,12.09,2006-11-06
-40,145.625,12.42,2006-11-06
-39.5,143.125,11.85,2006-11-06
-39.5,143.75,12.13,2006-11-06
-39.5,144.375,12.38,2006-11-06
-39.5,145,12.69,2006-11-06
-39.5,145.625,12.99,2006-11-06
-39,143.125,12.34,2006-11-06
-39,143.75,12.3,2006-11-06
-39,144.375,12.91,2006-11-06
-39,145,13.31,2006-11-06
-39,145.625,13.6,2006-11-06
-38.5,143.125,12.4,2006-11-06
-38.5,143.75,12.55,2006-11-06
-38.5,144.375,13.37,2006-11-06
-38.5,145,14.12,2006-11-06
-38.5,145.625,14.16,2006-11-06
-38,143.125,13.7,2006-11-06
-38,143.75,13.19,2006-11-06
-38,144.375,13.83,2006-11-06
-38,145,15.01,2006-11-06
-38,145.625,13.92,2006-11-06
-40,143.125,10.86,2006-11-07
-40,143.75,10.82,2006-11-07
-40,144.375,10.97,2006-11-07
-40,145,11.25,2006-11-07
-40,145.625,11.7,2006-11-07
-39.5,143.125,11.18,2006-11-07
-39.5,143.75,11.3,2006-11-07
-39.5,144.375,11.41,2006-11-07
-39.5,145,11.49,2006-11-07
-39.5,145.625,11.85,2006-11-07
-39,143.125,11.49,2006-11-07
-39,143.75,11.29,2006-11-07
-39,144.375,11.68,2006-11-07
-39,145,11.76,2006-11-07
-39,145.625,11.97,2006-11-07
-38.5,143.125,10.95,2006-11-07
-38.5,143.75,11.16,2006-11-07
-38.5,144.375,11.78,2006-11-07
-38.5,145,11.98,2006-11-07
-38.5,145.625,11.84,2006-11-07
-38,143.125,11.26,2006-11-07
-38,143.75,11.3,2006-11-07
-38,144.375,11.65,2006-11-07
-38,145,12.2,2006-11-07
-38,145.625,11.17,2006-11-07
-40,143.125,12.02,2006-11-08
-40,143.75,12,2006-11-08
-40,144.375,12.11,2006-11-08
-40,145,12.75,2006-11-08
-40,145.625,13.41,2006-11-08
-39.5,143.125,12.27,2006-11-08
-39.5,143.75,12.41,2006-11-08
-39.5,144.375,12.56,2006-11-08
-39.5,145,12.85,2006-11-08
-39.5,145.625,13.24,2006-11-08
-39,143.125,12.53,2006-11-08
-39,143.75,12.32,2006-11-08
-39,144.375,12.75,2006-11-08
-39,145,12.87,2006-11-08
-39,145.625,12.86,2006-11-08
-38.5,143.125,11.89,2006-11-08
-38.5,143.75,12.08,2006-11-08
-38.5,144.375,12.74,2006-11-08
-38.5,145,12.72,2006-11-08
-38.5,145.625,11.85,2006-11-08
-38,143.125,12.25,2006-11-08
-38,143.75,11.95,2006-11-08
-38,144.375,12.51,2006-11-08
-38,145,12.36,2006-11-08
-38,145.625,11.06,2006-11-08
-40,143.125,11.05,2006-11-09
-40,143.75,11.34,2006-11-09
-40,144.375,12.17,2006-11-09
-40,145,11.95,2006-11-09
-40,145.625,12.38,2006-11-09
-39.5,143.125,11.55,2006-11-09
-39.5,143.75,12.22,2006-11-09
-39.5,144.375,12.3,2006-11-09
-39.5,145,12.12,2006-11-09
-39.5,145.625,12.44,2006-11-09
-39,143.125,11.91,2006-11-09
-39,143.75,12.53,2006-11-09
-39,144.375,12.28,2006-11-09
-39,145,12.21,2006-11-09
-39,145.625,12.8,2006-11-09
-38.5,143.125,13.25,2006-11-09
-38.5,143.75,13.77,2006-11-09
-38.5,144.375,12.83,2006-11-09
-38.5,145,13.14,2006-11-09
-38.5,145.625,13.6,2006-11-09
-38,143.125,15.08,2006-11-09
-38,143.75,14.79,2006-11-09
-38,144.375,14.34,2006-11-09
-38,145,14.4,2006-11-09
-38,145.625,14.41,2006-11-09
-40,143.125,12.29,2006-11-10
-40,143.75,12.4,2006-11-10
-40,144.375,12.61,2006-11-10
-40,145,12.73,2006-11-10
-40,145.625,12.87,2006-11-10
-39.5,143.125,12.47,2006-11-10
-39.5,143.75,12.7,2006-11-10
-39.5,144.375,12.87,2006-11-10
-39.5,145,12.9,2006-11-10
-39.5,145.625,12.98,2006-11-10
-39,143.125,12.42,2006-11-10
-39,143.75,12.76,2006-11-10
-39,144.375,12.93,2006-11-10
-39,145,12.9,2006-11-10
-39,145.625,13.06,2006-11-10
-38.5,143.125,13.39,2006-11-10
-38.5,143.75,14.26,2006-11-10
-38.5,144.375,13.78,2006-11-10
-38.5,145,13.6,2006-11-10
-38.5,145.625,14.25,2006-11-10
-38,143.125,15.08,2006-11-10
-38,143.75,15.97,2006-11-10
-38,144.375,15.83,2006-11-10
-38,145,15.66,2006-11-10
-38,145.625,15.79,2006-11-10
-40,143.125,13.17,2006-11-11
-40,143.75,13.67,2006-11-11
-40,144.375,13.79,2006-11-11
-40,145,13.66,2006-11-11
-40,145.625,13.72,2006-11-11
-39.5,143.125,13.69,2006-11-11
-39.5,143.75,14.15,2006-11-11
-39.5,144.375,13.9,2006-11-11
-39.5,145,13.68,2006-11-11
-39.5,145.625,13.76,2006-11-11
-39,143.125,14.27,2006-11-11
-39,143.75,14.75,2006-11-11
-39,144.375,14.08,2006-11-11
-39,145,13.96,2006-11-11
-39,145.625,14.18,2006-11-11
-38.5,143.125,17.99,2006-11-11
-38.5,143.75,17.3,2006-11-11
-38.5,144.375,15.31,2006-11-11
-38.5,145,15.24,2006-11-11
-38.5,145.625,16.35,2006-11-11
-38,143.125,20.31,2006-11-11
-38,143.75,20.16,2006-11-11
-38,144.375,18.82,2006-11-11
-38,145,18.22,2006-11-11
-38,145.625,18.88,2006-11-11
-40,143.125,12.43,2006-11-12
-40,143.75,12.79,2006-11-12
-40,144.375,13.07,2006-11-12
-40,145,13.24,2006-11-12
-40,145.625,13.45,2006-11-12
-39.5,143.125,12.88,2006-11-12
-39.5,143.75,13.28,2006-11-12
-39.5,144.375,13.46,2006-11-12
-39.5,145,13.55,2006-11-12
-39.5,145.625,13.87,2006-11-12
-39,143.125,13.43,2006-11-12
-39,143.75,13.97,2006-11-12
-39,144.375,14.28,2006-11-12
-39,145,14.26,2006-11-12
-39,145.625,14.69,2006-11-12
-38.5,143.125,15.16,2006-11-12
-38.5,143.75,15.86,2006-11-12
-38.5,144.375,15.81,2006-11-12
-38.5,145,15.83,2006-11-12
-38.5,145.625,16.68,2006-11-12
-38,143.125,16.72,2006-11-12
-38,143.75,17.07,2006-11-12
-38,144.375,17.8,2006-11-12
-38,145,17.69,2006-11-12
-38,145.625,17.4,2006-11-12
-40,143.125,11.03,2006-11-13
-40,143.75,10.97,2006-11-13
-40,144.375,11.08,2006-11-13
-40,145,11.29,2006-11-13
-40,145.625,11.56,2006-11-13
-39.5,143.125,11.39,2006-11-13
-39.5,143.75,11.45,2006-11-13
-39.5,144.375,11.52,2006-11-13
-39.5,145,11.52,2006-11-13
-39.5,145.625,11.68,2006-11-13
-39,143.125,11.67,2006-11-13
-39,143.75,11.28,2006-11-13
-39,144.375,11.78,2006-11-13
-39,145,11.81,2006-11-13
-39,145.625,11.83,2006-11-13
-38.5,143.125,10.43,2006-11-13
-38.5,143.75,10.5,2006-11-13
-38.5,144.375,11.64,2006-11-13
-38.5,145,11.92,2006-11-13
-38.5,145.625,11.14,2006-11-13
-38,143.125,9.66,2006-11-13
-38,143.75,9.95,2006-11-13
-38,144.375,10.97,2006-11-13
-38,145,11.43,2006-11-13
-38,145.625,9.39,2006-11-13
-40,143.125,10.39,2006-11-14
-40,143.75,10.41,2006-11-14
-40,144.375,10.53,2006-11-14
-40,145,10.72,2006-11-14
-40,145.625,10.84,2006-11-14
-39.5,143.125,10.85,2006-11-14
-39.5,143.75,10.9,2006-11-14
-39.5,144.375,11.04,2006-11-14
-39.5,145,11.09,2006-11-14
-39.5,145.625,11.16,2006-11-14
-39,143.125,11.21,2006-11-14
-39,143.75,10.75,2006-11-14
-39,144.375,11.47,2006-11-14
-39,145,11.56,2006-11-14
-39,145.625,11.52,2006-11-14
-38.5,143.125,9.49,2006-11-14
-38.5,143.75,9.76,2006-11-14
-38.5,144.375,11.49,2006-11-14
-38.5,145,12.09,2006-11-14
-38.5,145.625,11.45,2006-11-14
-38,143.125,9.24,2006-11-14
-38,143.75,9.98,2006-11-14
-38,144.375,11.64,2006-11-14
-38,145,12.64,2006-11-14
-38,145.625,11.07,2006-11-14
-40,143.125,10.03,2006-11-15
-40,143.75,10.02,2006-11-15
-40,144.375,10.16,2006-11-15
-40,145,10.37,2006-11-15
-40,145.625,10.4,2006-11-15
-39.5,143.125,10.37,2006-11-15
-39.5,143.75,10.39,2006-11-15
-39.5,144.375,10.56,2006-11-15
-39.5,145,10.64,2006-11-15
-39.5,145.625,10.64,2006-11-15
-39,143.125,10.73,2006-11-15
-39,143.75,10.2,2006-11-15
-39,144.375,10.83,2006-11-15
-39,145,10.97,2006-11-15
-39,145.625,10.81,2006-11-15
-38.5,143.125,8.75,2006-11-15
-38.5,143.75,8.6,2006-11-15
-38.5,144.375,10.45,2006-11-15
-38.5,145,10.87,2006-11-15
-38.5,145.625,9.58,2006-11-15
-38,143.125,7.04,2006-11-15
-38,143.75,6.9,2006-11-15
-38,144.375,8.9,2006-11-15
-38,145,9.76,2006-11-15
-38,145.625,6.91,2006-11-15
-40,143.125,11.32,2006-11-16
-40,143.75,11.48,2006-11-16
-40,144.375,11.7,2006-11-16
-40,145,11.92,2006-11-16
-40,145.625,12.01,2006-11-16
-39.5,143.125,11.55,2006-11-16
-39.5,143.75,11.77,2006-11-16
-39.5,144.375,11.92,2006-11-16
-39.5,145,12.02,2006-11-16
-39.5,145.625,12.05,2006-11-16
-39,143.125,11.68,2006-11-16
-39,143.75,11.51,2006-11-16
-39,144.375,12.03,2006-11-16
-39,145,12.13,2006-11-16
-39,145.625,12.12,2006-11-16
-38.5,143.125,10.76,2006-11-16
-38.5,143.75,11.1,2006-11-16
-38.5,144.375,12.05,2006-11-16
-38.5,145,12.22,2006-11-16
-38.5,145.625,11.62,2006-11-16
-38,143.125,10.78,2006-11-16
-38,143.75,11.11,2006-11-16
-38,144.375,11.75,2006-11-16
-38,145,12.1,2006-11-16
-38,145.625,10.42,2006-11-16
-40,143.125,11.4,2006-11-17
-40,143.75,11.77,2006-11-17
-40,144.375,12.3,2006-11-17
-40,145,12.57,2006-11-17
-40,145.625,12.74,2006-11-17
-39.5,143.125,11.86,2006-11-17
-39.5,143.75,12.29,2006-11-17
-39.5,144.375,12.63,2006-11-17
-39.5,145,12.69,2006-11-17
-39.5,145.625,12.68,2006-11-17
-39,143.125,12.34,2006-11-17
-39,143.75,12.76,2006-11-17
-39,144.375,12.55,2006-11-17
-39,145,12.48,2006-11-17
-39,145.625,12.57,2006-11-17
-38.5,143.125,13.98,2006-11-17
-38.5,143.75,14.28,2006-11-17
-38.5,144.375,13.28,2006-11-17
-38.5,145,13.27,2006-11-17
-38.5,145.625,13.34,2006-11-17
-38,143.125,16.19,2006-11-17
-38,143.75,15.41,2006-11-17
-38,144.375,14.83,2006-11-17
-38,145,14.54,2006-11-17
-38,145.625,14.4,2006-11-17
-40,143.125,12.59,2006-11-18
-40,143.75,12.81,2006-11-18
-40,144.375,12.95,2006-11-18
-40,145,13.33,2006-11-18
-40,145.625,13.59,2006-11-18
-39.5,143.125,13.53,2006-11-18
-39.5,143.75,13.74,2006-11-18
-39.5,144.375,13.45,2006-11-18
-39.5,145,13.64,2006-11-18
-39.5,145.625,13.79,2006-11-18
-39,143.125,14.28,2006-11-18
-39,143.75,14.65,2006-11-18
-39,144.375,13.99,2006-11-18
-39,145,14.09,2006-11-18
-39,145.625,14.56,2006-11-18
-38.5,143.125,18.03,2006-11-18
-38.5,143.75,17.19,2006-11-18
-38.5,144.375,15.73,2006-11-18
-38.5,145,15.88,2006-11-18
-38.5,145.625,17.11,2006-11-18
-38,143.125,19.88,2006-11-18
-38,143.75,19.12,2006-11-18
-38,144.375,18.98,2006-11-18
-38,145,18.88,2006-11-18
-38,145.625,19.42,2006-11-18
-40,143.125,13.43,2006-11-19
-40,143.75,14.19,2006-11-19
-40,144.375,14.32,2006-11-19
-40,145,14.41,2006-11-19
-40,145.625,14.36,2006-11-19
-39.5,143.125,14.32,2006-11-19
-39.5,143.75,14.75,2006-11-19
-39.5,144.375,14.35,2006-11-19
-39.5,145,14.44,2006-11-19
-39.5,145.625,14.64,2006-11-19
-39,143.125,15.1,2006-11-19
-39,143.75,15.38,2006-11-19
-39,144.375,14.69,2006-11-19
-39,145,15.08,2006-11-19
-39,145.625,15.94,2006-11-19
-38.5,143.125,21.44,2006-11-19
-38.5,143.75,18.44,2006-11-19
-38.5,144.375,15.9,2006-11-19
-38.5,145,17.09,2006-11-19
-38.5,145.625,20,2006-11-19
-38,143.125,23.07,2006-11-19
-38,143.75,21.84,2006-11-19
-38,144.375,21.01,2006-11-19
-38,145,20.96,2006-11-19
-38,145.625,22.8,2006-11-19
-40,143.125,14.07,2006-11-20
-40,143.75,14.57,2006-11-20
-40,144.375,14.38,2006-11-20
-40,145,14.46,2006-11-20
-40,145.625,14.65,2006-11-20
-39.5,143.125,14.87,2006-11-20
-39.5,143.75,15.14,2006-11-20
-39.5,144.375,15.02,2006-11-20
-39.5,145,15.13,2006-11-20
-39.5,145.625,15.58,2006-11-20
-39,143.125,16.2,2006-11-20
-39,143.75,17.5,2006-11-20
-39,144.375,16.86,2006-11-20
-39,145,18.49,2006-11-20
-39,145.625,18.43,2006-11-20
-38.5,143.125,21.38,2006-11-20
-38.5,143.75,22.5,2006-11-20
-38.5,144.375,20.87,2006-11-20
-38.5,145,21.29,2006-11-20
-38.5,145.625,23.07,2006-11-20
-38,143.125,24.75,2006-11-20
-38,143.75,25.97,2006-11-20
-38,144.375,25.87,2006-11-20
-38,145,24.88,2006-11-20
-38,145.625,25.13,2006-11-20
-40,143.125,13.96,2006-11-21
-40,143.75,14.53,2006-11-21
-40,144.375,14.58,2006-11-21
-40,145,14.71,2006-11-21
-40,145.625,14.97,2006-11-21
-39.5,143.125,14.57,2006-11-21
-39.5,143.75,15.08,2006-11-21
-39.5,144.375,15.17,2006-11-21
-39.5,145,15.33,2006-11-21
-39.5,145.625,15.68,2006-11-21
-39,143.125,15.79,2006-11-21
-39,143.75,16.42,2006-11-21
-39,144.375,16.35,2006-11-21
-39,145,16.76,2006-11-21
-39,145.625,17.82,2006-11-21
-38.5,143.125,18.78,2006-11-21
-38.5,143.75,19.29,2006-11-21
-38.5,144.375,18.58,2006-11-21
-38.5,145,19.32,2006-11-21
-38.5,145.625,21.99,2006-11-21
-38,143.125,20.11,2006-11-21
-38,143.75,21.22,2006-11-21
-38,144.375,22.51,2006-11-21
-38,145,22.92,2006-11-21
-38,145.625,24.18,2006-11-21
-40,143.125,13.25,2006-11-22
-40,143.75,13.41,2006-11-22
-40,144.375,13.54,2006-11-22
-40,145,13.7,2006-11-22
-40,145.625,13.81,2006-11-22
-39.5,143.125,13.53,2006-11-22
-39.5,143.75,13.71,2006-11-22
-39.5,144.375,13.74,2006-11-22
-39.5,145,13.81,2006-11-22
-39.5,145.625,13.97,2006-11-22
-39,143.125,13.86,2006-11-22
-39,143.75,13.95,2006-11-22
-39,144.375,14.23,2006-11-22
-39,145,14.22,2006-11-22
-39,145.625,14.29,2006-11-22
-38.5,143.125,14.4,2006-11-22
-38.5,143.75,14.95,2006-11-22
-38.5,144.375,15.3,2006-11-22
-38.5,145,15.22,2006-11-22
-38.5,145.625,15.02,2006-11-22
-38,143.125,15.38,2006-11-22
-38,143.75,15.96,2006-11-22
-38,144.375,17.06,2006-11-22
-38,145,16.93,2006-11-22
-38,145.625,16.08,2006-11-22
-40,143.125,12.94,2006-11-23
-40,143.75,12.99,2006-11-23
-40,144.375,13.12,2006-11-23
-40,145,13.24,2006-11-23
-40,145.625,13.3,2006-11-23
-39.5,143.125,13.24,2006-11-23
-39.5,143.75,13.33,2006-11-23
-39.5,144.375,13.4,2006-11-23
-39.5,145,13.46,2006-11-23
-39.5,145.625,13.54,2006-11-23
-39,143.125,13.4,2006-11-23
-39,143.75,13.31,2006-11-23
-39,144.375,13.56,2006-11-23
-39,145,13.62,2006-11-23
-39,145.625,13.73,2006-11-23
-38.5,143.125,13.37,2006-11-23
-38.5,143.75,14.12,2006-11-23
-38.5,144.375,14.34,2006-11-23
-38.5,145,14.25,2006-11-23
-38.5,145.625,13.86,2006-11-23
-38,143.125,14.56,2006-11-23
-38,143.75,15.66,2006-11-23
-38,144.375,16.1,2006-11-23
-38,145,15.48,2006-11-23
-38,145.625,14.24,2006-11-23
-40,143.125,13.06,2006-11-24
-40,143.75,13.31,2006-11-24
-40,144.375,13.56,2006-11-24
-40,145,13.59,2006-11-24
-40,145.625,13.56,2006-11-24
-39.5,143.125,13.19,2006-11-24
-39.5,143.75,13.56,2006-11-24
-39.5,144.375,13.63,2006-11-24
-39.5,145,13.56,2006-11-24
-39.5,145.625,13.56,2006-11-24
-39,143.125,13.18,2006-11-24
-39,143.75,13.85,2006-11-24
-39,144.375,13.66,2006-11-24
-39,145,13.41,2006-11-24
-39,145.625,13.58,2006-11-24
-38.5,143.125,15.11,2006-11-24
-38.5,143.75,16.2,2006-11-24
-38.5,144.375,14.54,2006-11-24
-38.5,145,14.23,2006-11-24
-38.5,145.625,15.07,2006-11-24
-38,143.125,18.09,2006-11-24
-38,143.75,18.48,2006-11-24
-38,144.375,17.3,2006-11-24
-38,145,16.68,2006-11-24
-38,145.625,17.96,2006-11-24
-40,143.125,11.56,2006-11-25
-40,143.75,11.72,2006-11-25
-40,144.375,12.02,2006-11-25
-40,145,12.33,2006-11-25
-40,145.625,12.65,2006-11-25
-39.5,143.125,11.89,2006-11-25
-39.5,143.75,12.21,2006-11-25
-39.5,144.375,12.46,2006-11-25
-39.5,145,12.5,2006-11-25
-39.5,145.625,12.81,2006-11-25
-39,143.125,12.18,2006-11-25
-39,143.75,12.47,2006-11-25
-39,144.375,12.8,2006-11-25
-39,145,12.83,2006-11-25
-39,145.625,13.2,2006-11-25
-38.5,143.125,13.11,2006-11-25
-38.5,143.75,13.79,2006-11-25
-38.5,144.375,13.52,2006-11-25
-38.5,145,13.72,2006-11-25
-38.5,145.625,14.19,2006-11-25
-38,143.125,14.89,2006-11-25
-38,143.75,15.56,2006-11-25
-38,144.375,15.39,2006-11-25
-38,145,15.19,2006-11-25
-38,145.625,15.01,2006-11-25
-40,143.125,11.89,2006-11-26
-40,143.75,12.08,2006-11-26
-40,144.375,12.33,2006-11-26
-40,145,12.54,2006-11-26
-40,145.625,12.88,2006-11-26
-39.5,143.125,12.07,2006-11-26
-39.5,143.75,12.45,2006-11-26
-39.5,144.375,12.57,2006-11-26
-39.5,145,12.57,2006-11-26
-39.5,145.625,12.77,2006-11-26
-39,143.125,12.33,2006-11-26
-39,143.75,12.41,2006-11-26
-39,144.375,12.63,2006-11-26
-39,145,12.65,2006-11-26
-39,145.625,12.68,2006-11-26
-38.5,143.125,12.98,2006-11-26
-38.5,143.75,13.01,2006-11-26
-38.5,144.375,12.75,2006-11-26
-38.5,145,12.91,2006-11-26
-38.5,145.625,12.91,2006-11-26
-38,143.125,14.72,2006-11-26
-38,143.75,13.46,2006-11-26
-38,144.375,13.06,2006-11-26
-38,145,13.28,2006-11-26
-38,145.625,13.62,2006-11-26
-40,143.125,12.31,2006-11-27
-40,143.75,12.55,2006-11-27
-40,144.375,12.77,2006-11-27
-40,145,12.94,2006-11-27
-40,145.625,13.17,2006-11-27
-39.5,143.125,12.41,2006-11-27
-39.5,143.75,12.77,2006-11-27
-39.5,144.375,12.73,2006-11-27
-39.5,145,12.64,2006-11-27
-39.5,145.625,12.75,2006-11-27
-39,143.125,12.76,2006-11-27
-39,143.75,12.94,2006-11-27
-39,144.375,12.35,2006-11-27
-39,145,12.3,2006-11-27
-39,145.625,12.43,2006-11-27
-38.5,143.125,14.92,2006-11-27
-38.5,143.75,14.13,2006-11-27
-38.5,144.375,12.69,2006-11-27
-38.5,145,12.69,2006-11-27
-38.5,145.625,13.54,2006-11-27
-38,143.125,17.24,2006-11-27
-38,143.75,15.85,2006-11-27
-38,144.375,14.22,2006-11-27
-38,145,14.32,2006-11-27
-38,145.625,16.19,2006-11-27
-40,143.125,12.26,2006-11-28
-40,143.75,12.4,2006-11-28
-40,144.375,12.5,2006-11-28
-40,145,12.6,2006-11-28
-40,145.625,12.77,2006-11-28
-39.5,143.125,12.63,2006-11-28
-39.5,143.75,12.93,2006-11-28
-39.5,144.375,12.94,2006-11-28
-39.5,145,12.82,2006-11-28
-39.5,145.625,12.95,2006-11-28
-39,143.125,13.14,2006-11-28
-39,143.75,13.47,2006-11-28
-39,144.375,13.24,2006-11-28
-39,145,13.16,2006-11-28
-39,145.625,13.35,2006-11-28
-38.5,143.125,15.32,2006-11-28
-38.5,143.75,15.4,2006-11-28
-38.5,144.375,14.15,2006-11-28
-38.5,145,13.99,2006-11-28
-38.5,145.625,14.57,2006-11-28
-38,143.125,17.58,2006-11-28
-38,143.75,18,2006-11-28
-38,144.375,16.37,2006-11-28
-38,145,15.66,2006-11-28
-38,145.625,16.15,2006-11-28
-40,143.125,11.97,2006-11-29
-40,143.75,11.99,2006-11-29
-40,144.375,12.3,2006-11-29
-40,145,12.97,2006-11-29
-40,145.625,12.75,2006-11-29
-39.5,143.125,12.59,2006-11-29
-39.5,143.75,12.8,2006-11-29
-39.5,144.375,12.61,2006-11-29
-39.5,145,12.67,2006-11-29
-39.5,145.625,12.62,2006-11-29
-39,143.125,12.85,2006-11-29
-39,143.75,12.76,2006-11-29
-39,144.375,12.74,2006-11-29
-39,145,12.68,2006-11-29
-39,145.625,12.64,2006-11-29
-38.5,143.125,13.53,2006-11-29
-38.5,143.75,12.67,2006-11-29
-38.5,144.375,12.81,2006-11-29
-38.5,145,12.9,2006-11-29
-38.5,145.625,13.04,2006-11-29
-38,143.125,14.86,2006-11-29
-38,143.75,13.61,2006-11-29
-38,144.375,13.49,2006-11-29
-38,145,13.56,2006-11-29
-38,145.625,13.36,2006-11-29
-40,143.125,14.16,2006-11-30
-40,143.75,14.57,2006-11-30
-40,144.375,14.15,2006-11-30
-40,145,13.98,2006-11-30
-40,145.625,14.03,2006-11-30
-39.5,143.125,14.97,2006-11-30
-39.5,143.75,15.39,2006-11-30
-39.5,144.375,15.05,2006-11-30
-39.5,145,14.95,2006-11-30
-39.5,145.625,14.92,2006-11-30
-39,143.125,15.91,2006-11-30
-39,143.75,16.7,2006-11-30
-39,144.375,16.35,2006-11-30
-39,145,16.42,2006-11-30
-39,145.625,17.13,2006-11-30
-38.5,143.125,19.23,2006-11-30
-38.5,143.75,19.79,2006-11-30
-38.5,144.375,18.82,2006-11-30
-38.5,145,18.72,2006-11-30
-38.5,145.625,20.86,2006-11-30
-38,143.125,21.3,2006-11-30
-38,143.75,22.27,2006-11-30
-38,144.375,22.76,2006-11-30
-38,145,22.14,2006-11-30
-38,145.625,22.9,2006-11-30
-40,143.125,12.74,2006-12-01
-40,143.75,13.01,2006-12-01
-40,144.375,13.2,2006-12-01
-40,145,13.23,2006-12-01
-40,145.625,13.14,2006-12-01
-39.5,143.125,13.18,2006-12-01
-39.5,143.75,13.47,2006-12-01
-39.5,144.375,13.42,2006-12-01
-39.5,145,13.24,2006-12-01
-39.5,145.625,13.3,2006-12-01
-39,143.125,13.68,2006-12-01
-39,143.75,13.97,2006-12-01
-39,144.375,13.98,2006-12-01
-39,145,13.76,2006-12-01
-39,145.625,14,2006-12-01
-38.5,143.125,15.33,2006-12-01
-38.5,143.75,15.76,2006-12-01
-38.5,144.375,15.44,2006-12-01
-38.5,145,15.39,2006-12-01
-38.5,145.625,15.97,2006-12-01
-38,143.125,16.95,2006-12-01
-38,143.75,17.58,2006-12-01
-38,144.375,18.52,2006-12-01
-38,145,18.56,2006-12-01
-38,145.625,18.32,2006-12-01
-40,143.125,12.46,2006-12-02
-40,143.75,12.49,2006-12-02
-40,144.375,12.54,2006-12-02
-40,145,12.7,2006-12-02
-40,145.625,12.74,2006-12-02
-39.5,143.125,12.73,2006-12-02
-39.5,143.75,12.83,2006-12-02
-39.5,144.375,12.85,2006-12-02
-39.5,145,12.86,2006-12-02
-39.5,145.625,12.93,2006-12-02
-39,143.125,12.97,2006-12-02
-39,143.75,12.68,2006-12-02
-39,144.375,13.07,2006-12-02
-39,145,13.15,2006-12-02
-39,145.625,13.03,2006-12-02
-38.5,143.125,12.51,2006-12-02
-38.5,143.75,12.62,2006-12-02
-38.5,144.375,13.36,2006-12-02
